Dataset,LineId,Time,Level,Content,EventId,EventTemplate
Spark,124,20:10:52,INFO,Running task 0.0 in stage 2.0 (TID 87),E24,Running task <*> in stage <*> (TID <*>)
Spark,71,20:10:48,INFO,"Block broadcast_2_piece0 stored as bytes in memory (estimated size 93.0 B, free 319.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,761,20:10:56,INFO,Reading broadcast variable 30 took 8 ms,E20,Reading broadcast variable <*> took <*> ms
Spark,461,20:10:54,INFO,Running task 1.0 in stage 12.0 (TID 494),E24,Running task <*> in stage <*> (TID <*>)
Spark,1452,20:11:08,INFO,"Times: total = 42, boot = -66, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,358,20:10:54,INFO,Got assigned task 374,E11,Got assigned task <*>
Spark,1303,20:11:08,INFO,"Times: total = 42, boot = 26, init = 16, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,785,20:10:56,INFO,Running task 3.0 in stage 22.0 (TID 918),E24,Running task <*> in stage <*> (TID <*>)
Spark,1048,20:10:58,INFO,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
Spark,723,20:10:56,INFO,Running task 1.0 in stage 20.0 (TID 821),E24,Running task <*> in stage <*> (TID <*>)
Spark,85,20:10:48,INFO,"Times: total = 42, boot = 12, init = 30, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1002,20:10:58,INFO,"Times: total = 38, boot = -112, init = 150, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1629,20:11:09,INFO,"Times: total = 39, boot = 17, init = 21, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1977,20:11:11,INFO,Found block rdd_42_27 locally,E10,Found block rdd_<*> locally
Spark,1554,20:11:09,INFO,Got assigned task 1266,E11,Got assigned task <*>
Spark,1475,20:11:09,INFO,"Times: total = 42, boot = 24, init = 17, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,759,20:10:56,INFO,Running task 4.0 in stage 21.0 (TID 879),E24,Running task <*> in stage <*> (TID <*>)
Spark,319,20:10:54,INFO,"Times: total = 38, boot = 18, init = 20, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,111,20:10:52,INFO,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
Spark,879,20:10:57,INFO,"Times: total = 41, boot = -343, init = 384, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,639,20:10:55,INFO,"Times: total = 39, boot = -73, init = 111, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1773,20:11:10,INFO,Found block rdd_42_28 locally,E10,Found block rdd_<*> locally
Spark,793,20:10:56,INFO,"Partition rdd_30_4 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,119,20:10:52,INFO,Finished task 1.0 in stage 1.0 (TID 56). 2428 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,923,20:10:57,INFO,Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
Spark,1655,20:11:10,INFO,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1883,20:11:10,INFO,"Times: total = 42, boot = 24, init = 17, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1605,20:11:09,INFO,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,432,20:10:54,INFO,"Partition rdd_16_1 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,283,20:10:53,INFO,Got assigned task 285,E11,Got assigned task <*>
Spark,1486,20:11:09,INFO,Got assigned task 1252,E11,Got assigned task <*>
Spark,1281,20:11:08,INFO,Got assigned task 1224,E11,Got assigned task <*>
Spark,216,20:10:53,INFO,"Times: total = 40, boot = -129, init = 169, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,483,20:10:55,INFO,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,615,20:10:55,INFO,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1724,20:11:10,INFO,Found block rdd_42_19 locally,E10,Found block rdd_<*> locally
Spark,38,20:10:46,INFO,"Partition rdd_2_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,459,20:10:54,INFO,Running task 0.0 in stage 12.0 (TID 480),E24,Running task <*> in stage <*> (TID <*>)
Spark,514,20:10:55,INFO,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,478,20:10:55,INFO,"Times: total = 40, boot = -157, init = 197, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1857,20:11:10,INFO,"Times: total = 41, boot = -85, init = 125, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,877,20:10:57,INFO,"Times: total = 42, boot = -343, init = 384, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,179,20:10:53,INFO,"Times: total = 38, boot = -172, init = 210, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,868,20:10:57,INFO,Found block rdd_6_1 locally,E10,Found block rdd_<*> locally
Spark,1103,20:11:07,INFO,Got assigned task 1202,E11,Got assigned task <*>
Spark,1637,20:11:09,INFO,Got assigned task 1283,E11,Got assigned task <*>
Spark,1937,20:11:11,INFO,Finished task 17.0 in stage 29.0 (TID 1337). 2128 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,381,20:10:54,INFO,Finished task 2.0 in stage 9.0 (TID 388). 2239 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1594,20:11:09,INFO,Running task 34.0 in stage 27.0 (TID 1274),E24,Running task <*> in stage <*> (TID <*>)
Spark,1426,20:11:08,INFO,Finished task 39.0 in stage 26.0 (TID 1239). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,735,20:10:56,INFO,Found block rdd_26_4 locally,E10,Found block rdd_<*> locally
Spark,338,20:10:54,INFO,"Block broadcast_17_piece0 stored as bytes in memory (estimated size 5.7 KB, free 438.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,642,20:10:55,INFO,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1545,20:11:09,INFO,Found block rdd_42_23 locally,E10,Found block rdd_<*> locally
Spark,236,20:10:53,INFO,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,1031,20:10:58,INFO,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
Spark,1032,20:10:58,INFO,Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
Spark,702,20:10:56,INFO,"Times: total = 41, boot = -82, init = 123, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,814,20:10:56,INFO,"Times: total = 39, boot = 21, init = 18, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1421,20:11:08,INFO,Finished task 36.0 in stage 26.0 (TID 1236). 2705 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,944,20:10:57,INFO,Running task 84.0 in stage 24.0 (TID 1141),E24,Running task <*> in stage <*> (TID <*>)
Spark,847,20:10:56,INFO,Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1656,20:11:10,INFO,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,605,20:10:55,INFO,Found block rdd_21_3 locally,E10,Found block rdd_<*> locally
Spark,144,20:10:52,INFO,"Times: total = 41, boot = -139, init = 179, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1768,20:11:10,INFO,Got assigned task 1308,E11,Got assigned task <*>
Spark,1712,20:11:10,INFO,Got assigned task 1297,E11,Got assigned task <*>
Spark,1003,20:10:58,INFO,"Times: total = 40, boot = -107, init = 147, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1308,20:11:08,INFO,Running task 26.0 in stage 26.0 (TID 1226),E24,Running task <*> in stage <*> (TID <*>)
Spark,1776,20:11:10,INFO,"Times: total = 41, boot = 17, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1529,20:11:09,INFO,Found block rdd_42_20 locally,E10,Found block rdd_<*> locally
Spark,970,20:10:58,INFO,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1011,20:10:58,INFO,attempt_201706092018_0024_m_000121_1146: Committed,E1,attempt_<*>: Committed
Spark,1572,20:11:09,INFO,"Times: total = 41, boot = 35, init = 5, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,97,20:10:52,INFO,Running task 1.0 in stage 1.0 (TID 56),E24,Running task <*> in stage <*> (TID <*>)
Spark,773,20:10:56,INFO,"Times: total = 41, boot = -58, init = 98, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,4,20:10:40,INFO,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)"
Spark,797,20:10:56,INFO,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
Spark,638,20:10:55,INFO,"Times: total = 40, boot = -71, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,201,20:10:53,INFO,Got assigned task 195,E11,Got assigned task <*>
Spark,1456,20:11:08,INFO,Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1690,20:11:10,INFO,Running task 12.0 in stage 28.0 (TID 1292),E24,Running task <*> in stage <*> (TID <*>)
Spark,318,20:10:54,INFO,"Times: total = 41, boot = 28, init = 13, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,278,20:10:53,INFO,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,112,20:10:52,INFO,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
Spark,147,20:10:52,INFO,Finished task 4.0 in stage 2.0 (TID 119). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1471,20:11:09,INFO,"Times: total = 40, boot = 26, init = 13, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,207,20:10:53,INFO,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,431,20:10:54,INFO,"Partition rdd_16_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,869,20:10:57,INFO,Found block rdd_6_0 locally,E10,Found block rdd_<*> locally
Spark,280,20:10:53,INFO,Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1468,20:11:09,INFO,Found block rdd_42_6 locally,E10,Found block rdd_<*> locally
Spark,90,20:10:48,INFO,Finished task 1.0 in stage 0.0 (TID 1). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1472,20:11:09,INFO,Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,473,20:10:54,INFO,Found block rdd_16_4 locally,E10,Found block rdd_<*> locally
Spark,50,20:10:47,INFO,"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",E14,"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id"
Spark,771,20:10:56,INFO,"Times: total = 41, boot = -59, init = 99, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1570,20:11:09,INFO,Found block rdd_42_29 locally,E10,Found block rdd_<*> locally
Spark,1550,20:11:09,INFO,Running task 25.0 in stage 27.0 (TID 1265),E24,Running task <*> in stage <*> (TID <*>)
Spark,1187,20:11:08,INFO,Finished task 9.0 in stage 26.0 (TID 1209). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1146,20:11:07,INFO,"Times: total = 42, boot = 20, init = 21, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1879,20:11:10,INFO,"Times: total = 39, boot = 18, init = 20, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1150,20:11:07,INFO,Finished task 3.0 in stage 26.0 (TID 1203). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,222,20:10:53,INFO,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,436,20:10:54,INFO,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
Spark,633,20:10:55,INFO,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
Spark,293,20:10:53,INFO,Running task 4.0 in stage 7.0 (TID 319),E24,Running task <*> in stage <*> (TID <*>)
Spark,1935,20:11:11,INFO,Finished task 18.0 in stage 29.0 (TID 1338). 2128 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1781,20:11:10,INFO,Running task 30.0 in stage 28.0 (TID 1310),E24,Running task <*> in stage <*> (TID <*>)
Spark,751,20:10:56,INFO,Got assigned task 867,E11,Got assigned task <*>
Spark,1804,20:11:10,INFO,"Times: total = 40, boot = 15, init = 25, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,634,20:10:55,INFO,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
Spark,1547,20:11:09,INFO,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,189,20:10:53,INFO,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,698,20:10:56,INFO,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
Spark,1070,20:10:58,INFO,Found block rdd_30_3 locally,E10,Found block rdd_<*> locally
Spark,1283,20:11:08,INFO,"Partition rdd_42_23 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,359,20:10:54,INFO,Running task 1.0 in stage 9.0 (TID 374),E24,Running task <*> in stage <*> (TID <*>)
Spark,1213,20:11:08,INFO,"Times: total = 56, boot = 10, init = 40, finish = 6",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,345,20:10:54,INFO,Found block rdd_11_1 locally,E10,Found block rdd_<*> locally
Spark,232,20:10:53,INFO,Got assigned task 238,E11,Got assigned task <*>
Spark,1341,20:11:08,INFO,"Partition rdd_42_30 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,652,20:10:55,INFO,Running task 2.0 in stage 18.0 (TID 750),E24,Running task <*> in stage <*> (TID <*>)
Spark,1172,20:11:08,INFO,"Block rdd_42_6 stored as bytes in memory (estimated size 559.0 B, free 809.8 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,1095,20:10:59,INFO,Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1232,20:11:08,INFO,Running task 17.0 in stage 26.0 (TID 1217),E24,Running task <*> in stage <*> (TID <*>)
Spark,991,20:10:58,INFO,"Times: total = 40, boot = -82, init = 122, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,176,20:10:53,INFO,"Times: total = 38, boot = -170, init = 208, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,884,20:10:57,INFO,Saved output of task 'attempt_201706092018_0024_m_000001_984' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
Spark,9,20:10:41,INFO,Starting remoting,E31,Starting remoting
Spark,372,20:10:54,INFO,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
Spark,1098,20:10:59,INFO,Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1966,20:11:11,INFO,Got assigned task 1346,E11,Got assigned task <*>
Spark,221,20:10:53,INFO,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1327,20:11:08,INFO,"Times: total = 48, boot = 5, init = 38, finish = 5",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1405,20:11:08,INFO,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:277096+7292,E12,Input split: hdfs://<*>
Spark,1729,20:11:10,INFO,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1339,20:11:08,INFO,Got assigned task 1230,E11,Got assigned task <*>
Spark,211,20:10:53,INFO,Found block rdd_6_4 locally,E10,Found block rdd_<*> locally
Spark,1391,20:11:08,INFO,"Partition rdd_42_36 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
Spark,67,20:10:48,INFO,"Block broadcast_1_piece0 stored as bytes in memory (estimated size 107.0 B, free 318.6 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
Spark,502,20:10:55,INFO,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
Spark,589,20:10:55,INFO,Got assigned task 643,E11,Got assigned task <*>
Spark,935,20:10:57,INFO,Got assigned task 1135,E11,Got assigned task <*>
Spark,368,20:10:54,INFO,Reading broadcast variable 18 took 12 ms,E20,Reading broadcast variable <*> took <*> ms
Spark,1171,20:11:08,INFO,"Times: total = 58, boot = 7, init = 46, finish = 5",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1446,20:11:08,INFO,"Times: total = 39, boot = -108, init = 146, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1321,20:11:08,INFO,Got assigned task 1229,E11,Got assigned task <*>
Spark,1077,20:10:59,INFO,"Times: total = 38, boot = -727, init = 765, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1069,20:10:58,INFO,Found block rdd_30_4 locally,E10,Found block rdd_<*> locally
Spark,1635,20:11:09,INFO,Got assigned task 1282,E11,Got assigned task <*>
Spark,568,20:10:55,INFO,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
Spark,116,20:10:52,INFO,"Times: total = 42, boot = -4138, init = 4179, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,154,20:10:53,INFO,Got assigned task 136,E11,Got assigned task <*>
Spark,914,20:10:57,INFO,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
Spark,722,20:10:56,INFO,Got assigned task 821,E11,Got assigned task <*>
Spark,1834,20:11:10,INFO,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
Spark,1512,20:11:09,INFO,Running task 17.0 in stage 27.0 (TID 1257),E24,Running task <*> in stage <*> (TID <*>)
Spark,1207,20:11:08,INFO,"Times: total = 48, boot = 8, init = 35, finish = 5",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
Spark,1976,20:11:11,INFO,Found block rdd_42_28 locally,E10,Found block rdd_<*> locally
Spark,114,20:10:52,INFO,"Times: total = 41, boot = -4122, init = 4162, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
